          0.000,          1.000           2.000           3.000           4.000           5.000           6.000           7.000           8.000           9.000          10.000          11.000          12.000          13.000          14.000          15.000          16.000          17.000          18.000          19.000          20.000          21.000          22.000          23.000          24.000          25.000          26.000          27.000          28.000
  0.0000000E+00, -0.6403910E+03,  0.5118468E+02, -0.1785642E+01,  0.1537750E+01, -0.1429190E+01,  0.1200601E+01, -0.3503186E+00,  0.1835121E+01, -0.3417792E+00,  0.8194184E+00, -0.1667476E+01,  0.1384747E+00, -0.2646129E+00,  0.4163090E+00, -0.3931788E+00,  0.6374903E+00, -0.1657983E+00,  0.5907106E+00, -0.2465742E+00,  0.3904808E+00, -0.4995825E+00,  0.1866391E+00,  0.1735328E+00,  0.4163090E+00, -0.3931788E+00, -0.1657983E+00,  0.5907106E+00, -0.4995825E+00
  0.2010000E+00, -0.6440452E+03,  0.5451722E+02, -0.1405562E+01, -0.1915538E+01, -0.4957206E+00, -0.1701906E+01,  0.1328537E+00,  0.2982503E+01,  0.6662267E+00,  0.1862428E+01, -0.6231993E+00,  0.8406565E+00, -0.1066661E+00, -0.9054521E-01,  0.5414611E+00, -0.1617154E+00,  0.4620446E+00, -0.4005215E+00,  0.2378329E+00, -0.1541745E+00,  0.3636635E+00, -0.1838593E+00, -0.2141435E+00, -0.9054521E-01,  0.5414611E+00,  0.4620446E+00, -0.4005215E+00,  0.3636635E+00
  0.3990000E+00, -0.5998279E+03,  0.4845635E+02, -0.1050606E+01,  0.1574078E+01, -0.5093758E+00, -0.1353043E+01,  0.2979768E+00,  0.2076154E+01, -0.1617939E+01, -0.5689096E-02,  0.7015557E+00,  0.6962305E+00,  0.3208787E-01,  0.8625848E-01, -0.5833742E-01, -0.2277423E+00, -0.4200391E+00, -0.3329806E-01, -0.4354376E+00,  0.3536595E+00, -0.2273552E+00,  0.4096716E+00,  0.1399955E+00,  0.8625848E-01, -0.5833742E-01, -0.4200391E+00, -0.3329806E-01, -0.2273552E+00
  0.6000000E+00, -0.5679675E+03,  0.4740354E+02,  0.4526433E-02, -0.4887047E+00, -0.3313075E+01, -0.9111525E+00,  0.1062021E+01,  0.1396207E+01, -0.3950197E+00, -0.6489152E+00, -0.9527975E-01, -0.7008389E+00,  0.2554353E+00, -0.6779936E+00,  0.4887134E+00,  0.1192120E+00, -0.2913110E+00,  0.1432763E+00, -0.1799276E+00,  0.3656517E+00,  0.6509082E+00, -0.2021863E+00, -0.2458746E+00, -0.6779936E+00,  0.4887134E+00, -0.2913110E+00,  0.1432763E+00,  0.6509082E+00
  0.8000000E+00, -0.5512341E+03,  0.4385556E+02, -0.1001666E+01, -0.1072009E+00, -0.2249289E+01,  0.1955177E+00, -0.9415426E+00, -0.2731053E+00,  0.6611512E+00, -0.1104344E+01,  0.6282948E-01, -0.4295837E+00, -0.1101381E+01, -0.6201767E-01,  0.9888044E-01, -0.5941441E+00,  0.6190577E+00,  0.2705574E+00,  0.4692442E+00, -0.2803718E+00, -0.6069543E+00, -0.2811135E-01, -0.1936728E-01, -0.6201767E-01,  0.9888044E-01,  0.6190577E+00,  0.2705574E+00, -0.6069543E+00
  0.1001000E+01, -0.5150928E+03,  0.3735167E+02,  0.1274260E+01,  0.7592269E-01,  0.1797084E+01, -0.2558485E+01,  0.4108198E+00, -0.4561177E+00, -0.1786010E+00,  0.7670617E+00,  0.9762143E+00, -0.9954190E+00, -0.5695008E+00,  0.4356041E-02,  0.4053900E+00, -0.3023947E+00, -0.8207273E+00, -0.8114806E+00,  0.1376832E+00, -0.3451668E+00,  0.1415552E+00, -0.3314931E-01, -0.1667374E+00,  0.4356041E-02,  0.4053900E+00, -0.8207273E+00, -0.8114806E+00,  0.1415552E+00
  0.1199000E+01, -0.4952917E+03,  0.3480488E+02,  0.7885392E+00, -0.1516084E+01,  0.1130909E+00, -0.3548100E+00,  0.2588531E+00, -0.1250167E+01,  0.3331550E-01, -0.1859001E+01,  0.9901838E+00, -0.1091843E+01,  0.9271131E+00,  0.5793923E+00,  0.1352254E+00, -0.6320526E-01, -0.4523560E-01,  0.6064331E+00, -0.5625395E-01, -0.2900001E+00, -0.3038202E+00, -0.6618947E+00,  0.5531970E+00,  0.5793923E+00,  0.1352254E+00, -0.4523560E-01,  0.6064331E+00, -0.3038202E+00
  0.1400000E+01, -0.4913173E+03,  0.3336668E+02,  0.1127573E+01, -0.1084075E+01, -0.5166106E-01,  0.1884099E+01,  0.3945580E+00, -0.1424030E+01, -0.1712571E-02,  0.5699458E+00, -0.1200357E+00,  0.1336848E+01,  0.1017302E+01, -0.2016849E+00,  0.4631283E+00,  0.2640298E+00, -0.4066409E+00, -0.1123166E+00,  0.3301280E+00,  0.1856701E+00,  0.3131854E-01,  0.5797319E+00,  0.2013925E+00, -0.2016849E+00,  0.4631283E+00, -0.4066409E+00, -0.1123166E+00,  0.3131854E-01
  0.1601000E+01, -0.4676225E+03,  0.2893628E+02,  0.6673978E-01,  0.5716288E+00,  0.1460920E+01,  0.4947976E+00, -0.2410358E+00, -0.3484447E+01, -0.2712567E+00, -0.3963427E+00,  0.9087957E+00, -0.5894395E+00,  0.7904417E+00,  0.1392723E-01,  0.1061509E+01,  0.7465120E-01,  0.5080123E-01,  0.1191092E+01,  0.3631161E+00,  0.7442060E+00,  0.5664528E+00,  0.4606905E-01, -0.2408946E+00,  0.1392723E-01,  0.1061509E+01,  0.5080123E-01,  0.1191092E+01,  0.5664528E+00
  0.1799000E+01, -0.4577426E+03,  0.2835655E+02, -0.3296726E+01, -0.1712399E+01,  0.2464172E+01,  0.1587453E+01, -0.8763260E+00, -0.2034638E+01,  0.2341420E+01, -0.5145934E+00,  0.5955278E-01,  0.3408068E+00, -0.4426903E+00,  0.1208701E+01,  0.3574578E+00,  0.2499820E+00, -0.2028352E+00, -0.1001660E+01, -0.1634861E-02,  0.3662711E+00, -0.2372412E+00, -0.2004368E+00, -0.2142411E+00,  0.1208701E+01,  0.3574578E+00, -0.2028352E+00, -0.1001660E+01, -0.2372412E+00
  0.2000000E+01, -0.4422614E+03,  0.2410182E+02, -0.3359296E+00, -0.2791672E-01,  0.2016352E+01,  0.2173880E+01, -0.5936640E-01, -0.3927240E+00,  0.3912947E+00, -0.2310347E+00,  0.4391250E+00, -0.1276965E+01,  0.1054799E+00,  0.1391283E+00, -0.8245876E+00,  0.6141179E+00,  0.4214418E+00, -0.3607346E+00,  0.9201405E-01, -0.4163511E-01, -0.3997342E+00,  0.4266591E+00,  0.6566197E-01,  0.1391283E+00, -0.8245876E+00,  0.4214418E+00, -0.3607346E+00, -0.3997342E+00
  0.2150000E+01, -0.4218560E+03,  0.1105101E+02,  0.1080138E+02,  0.2880859E+01,  0.2768528E+01,  0.2565362E+00,  0.5412254E+00, -0.1340569E+01, -0.2007429E+00,  0.1792996E-02,  0.2232336E-01,  0.5275073E+00, -0.7138440E-01, -0.6784973E+00, -0.3740692E+00,  0.1470181E-01,  0.6361304E+00, -0.1714559E+00, -0.3215951E+00, -0.7787633E+00,  0.6904012E+00,  0.2410662E+00,  0.6959254E-01, -0.6784973E+00, -0.3740692E+00,  0.6361304E+00, -0.1714559E+00,  0.6904012E+00
  0.2300000E+01, -0.4070695E+03,  0.1067686E+02, -0.6065217E+00,  0.2205148E+00,  0.2438220E+01,  0.1990794E+00, -0.1551974E+01, -0.7444212E+00,  0.4008262E+00, -0.2019621E+00, -0.6984711E+00,  0.6141512E+00, -0.7762412E+00, -0.9152426E+00, -0.1147017E+01, -0.1019204E+00, -0.1118459E+01,  0.2972182E+00, -0.1777982E+00, -0.8138325E+00,  0.1769839E+00, -0.3340817E+00,  0.4766394E+00, -0.9152426E+00, -0.1147017E+01, -0.1118459E+01,  0.2972182E+00,  0.1769839E+00
  0.2449000E+01, -0.3894128E+03,  0.5100017E+00,  0.3408333E+01,  0.2218561E+01, -0.2135100E+01,  0.2440110E+01, -0.5806707E+00, -0.5705407E+00,  0.3401554E+00, -0.2106234E+00, -0.7826651E+00,  0.1120346E+00,  0.6652141E+00, -0.8402763E+00, -0.1220772E+01,  0.2524781E-01,  0.2712869E+00, -0.4914231E+00, -0.5440731E-01, -0.2162616E+00,  0.1335427E+00,  0.6060314E-01, -0.7448446E-01, -0.8402763E+00, -0.1220772E+01,  0.2712869E+00, -0.4914231E+00,  0.1335427E+00
  0.2599000E+01, -0.3751195E+03, -0.1438044E+02,  0.3913338E+01,  0.2296766E+01,  0.1408193E+01, -0.8349814E+00, -0.2676961E+00,  0.1039812E+00, -0.6526645E+00, -0.5639444E+00, -0.3354352E+00, -0.7614685E-01, -0.5875743E+00,  0.5217624E+00, -0.5005655E+00, -0.7309096E-01,  0.1295244E+01, -0.3161761E+00, -0.8703420E-01,  0.1376226E+00, -0.2676218E+00, -0.4410991E+00, -0.3054624E+00,  0.5217624E+00, -0.5005655E+00,  0.1295244E+01, -0.3161761E+00, -0.2676218E+00
  0.2749000E+01, -0.3548796E+03, -0.2953105E+02, -0.1053008E+01, -0.2720284E+01, -0.9043522E+00, -0.2073041E+01, -0.1311562E+01, -0.1725738E+01, -0.5370100E+00, -0.3145955E+00, -0.8452471E-01,  0.1771826E+01,  0.6649390E+00,  0.4316101E+00, -0.1043991E+01, -0.1058065E+01,  0.3743330E+00, -0.5229430E-01, -0.5050730E+00, -0.1977924E+00, -0.4535781E+00,  0.1765338E+00, -0.6437463E+00,  0.4316101E+00, -0.1043991E+01,  0.3743330E+00, -0.5229430E-01, -0.4535781E+00
  0.2899000E+01, -0.3471872E+03, -0.1718443E+02, -0.1422765E+00, -0.1107163E+01, -0.3075016E+00, -0.1038075E+01,  0.2295228E+01,  0.1149354E+01, -0.1276585E+01,  0.9166885E+00,  0.8019185E+00, -0.2499644E+00,  0.3151543E+00,  0.5036952E+00, -0.9562758E-01, -0.3925031E+00,  0.5105401E+00,  0.2832575E+00, -0.8603744E-01, -0.1622690E+00,  0.8544417E-01, -0.4262313E+00, -0.1697480E+00,  0.5036952E+00, -0.9562758E-01,  0.5105401E+00,  0.2832575E+00,  0.8544417E-01
  0.3049000E+01, -0.3251385E+03, -0.4755796E+02, -0.5951983E+01, -0.2767289E+01, -0.3367932E+00,  0.1626897E+01, -0.1651913E+01,  0.1764854E+00, -0.2819337E+00,  0.1547690E+01,  0.6686451E+00, -0.9755537E-01, -0.8794589E+00, -0.8832392E+00, -0.1196699E+01,  0.3933679E+00,  0.2591104E+00,  0.3619493E+00,  0.1258953E-01,  0.2959565E+00, -0.3531366E-01, -0.3852876E-01,  0.6118642E+00, -0.8832392E+00, -0.1196699E+01,  0.2591104E+00,  0.3619493E+00, -0.3531366E-01
  0.3199000E+01, -0.3032235E+03, -0.4757360E+02, -0.4209538E+01,  0.5902333E-01,  0.9064882E+00,  0.3355839E+01,  0.1161190E+01, -0.4270427E+00, -0.6479293E+00,  0.1577231E+00, -0.1191447E+01,  0.1074216E+01, -0.5113713E+00, -0.6288203E+00,  0.7457191E+00, -0.5803863E+00,  0.6942682E+00, -0.1632544E-01, -0.4774592E-01, -0.3237354E-01,  0.1712895E+00, -0.1699576E+00,  0.1165015E+00, -0.6288203E+00,  0.7457191E+00,  0.6942682E+00, -0.1632544E-01,  0.1712895E+00
  0.3349000E+01, -0.2947190E+03, -0.5074746E+02, -0.3642214E+01, -0.2334568E+01, -0.3926509E+00, -0.5954401E+00,  0.1708663E+01, -0.5011916E+00,  0.9672065E+00,  0.7664918E+00,  0.3225980E+00,  0.2921809E+00,  0.6845915E+00,  0.8058940E-01,  0.6916933E+00,  0.9798005E+00,  0.1260584E+00, -0.5223776E-01, -0.6520851E+00, -0.4567089E+00,  0.4741502E+00,  0.3430166E+00,  0.4587323E-01,  0.8058940E-01,  0.6916933E+00,  0.1260584E+00, -0.5223776E-01,  0.4741502E+00
  0.3499000E+01, -0.2842301E+03, -0.4800214E+02, -0.3054092E+01, -0.2647570E+01, -0.2739950E+01,  0.7643003E+00,  0.6474645E+00, -0.5188708E+00,  0.1219861E+01,  0.1229589E+00, -0.6289597E+00, -0.1668685E+01, -0.1296468E+01,  0.5557537E-01,  0.1575177E+00, -0.5046555E+00, -0.8067985E+00,  0.3399673E+00,  0.4204431E+00, -0.6961594E+00, -0.2523789E+00,  0.1057477E+00,  0.2802046E-02,  0.5557537E-01,  0.1575177E+00, -0.8067985E+00,  0.3399673E+00, -0.2523789E+00
  0.3651000E+01, -0.2709247E+03, -0.5026410E+02, -0.1483424E+00,  0.1239781E+01, -0.1717788E+01, -0.6034275E+00,  0.1011048E+01, -0.4201569E+00,  0.7269268E+00, -0.1433038E+01, -0.1369702E+01, -0.8380340E+00,  0.1416965E+00, -0.1161808E+01,  0.1010825E+00,  0.8845292E+00,  0.2012103E+00, -0.6632429E+00,  0.2881776E+00,  0.4123509E+00,  0.1776047E+00, -0.3514285E+00, -0.4624782E+00, -0.1161808E+01,  0.1010825E+00,  0.2012103E+00, -0.6632429E+00,  0.1776047E+00
  0.3801000E+01, -0.2615320E+03, -0.4716355E+02, -0.5520813E+01,  0.1180551E+01, -0.1703773E+00, -0.6014701E+00,  0.3609148E+00, -0.2018035E+00, -0.1320539E+01, -0.8404289E+00,  0.1086756E+01,  0.1252982E+01, -0.1564042E+01,  0.1641068E+00,  0.1249046E+00, -0.2183406E+00, -0.5843953E+00,  0.8101349E-02,  0.1653863E+00, -0.4598448E+00,  0.8713046E+00, -0.8535868E-02, -0.3302687E+00,  0.1641068E+00,  0.1249046E+00, -0.5843953E+00,  0.8101349E-02,  0.8713046E+00
  0.3951000E+01, -0.2530321E+03, -0.5020560E+02,  0.5102353E+01, -0.2179555E+01,  0.1110187E+01, -0.7858212E-01,  0.1202627E+01,  0.3730726E+00,  0.3283398E+00,  0.1629259E+01, -0.6963351E+00, -0.9823754E+00,  0.4271992E+00,  0.7950975E+00, -0.8557267E+00,  0.7849479E+00, -0.2027123E+00, -0.2460174E+00,  0.1214628E+01,  0.6536840E-01,  0.1694479E+00,  0.9384875E-01, -0.6008072E+00,  0.7950975E+00, -0.8557267E+00, -0.2027123E+00, -0.2460174E+00,  0.1694479E+00
  0.4101000E+01, -0.2443679E+03, -0.4549639E+02, -0.3247462E+01,  0.2289901E+01,  0.8930345E+00,  0.2424891E+00,  0.1617768E+01,  0.7787894E-01, -0.5087261E+00,  0.1028913E+01,  0.1117843E+01, -0.7485108E+00,  0.3114165E+00, -0.1044623E+01,  0.5062937E+00,  0.7077186E+00,  0.4182785E+00,  0.8819207E+00, -0.1048597E+00, -0.5694122E+00, -0.7069750E+00,  0.3194324E+00, -0.1246259E+00, -0.1044623E+01,  0.5062937E+00,  0.4182785E+00,  0.8819207E+00, -0.7069750E+00
  0.4251000E+01, -0.2311831E+03, -0.4293449E+02, -0.5233517E+01, -0.7395357E+00,  0.2037114E+00, -0.2157636E+01,  0.2149430E+00, -0.1184659E+01, -0.1903351E+01,  0.1652406E+00, -0.1854392E+00, -0.3451930E+00,  0.9254302E+00,  0.6141337E+00, -0.1154812E+01,  0.4610265E+00,  0.1336856E+00,  0.2287788E-01, -0.5616796E+00,  0.3442001E+00,  0.3699761E+00, -0.2130480E+00,  0.2197234E+00,  0.6141337E+00, -0.1154812E+01,  0.1336856E+00,  0.2287788E-01,  0.3699761E+00
  0.4401000E+01, -0.2254104E+03, -0.4148823E+02, -0.6398969E+01,  0.3053113E+01,  0.1336272E+01, -0.1294705E+01,  0.1457907E+01,  0.4551207E+00, -0.1179097E+01, -0.1822007E+01,  0.7812830E+00, -0.7807378E-01, -0.4586193E+00, -0.9692000E+00, -0.2042778E+00, -0.4719984E+00, -0.1843477E+00, -0.6472240E+00,  0.1030143E+01,  0.5682515E+00, -0.3303607E+00,  0.8952745E-01,  0.4224894E+00, -0.9692000E+00, -0.2042778E+00, -0.1843477E+00, -0.6472240E+00, -0.3303607E+00
  0.4551000E+01, -0.2160181E+03, -0.4300844E+02,  0.1061704E+01, -0.2942833E+01,  0.1461866E+01,  0.5594690E-01,  0.4294272E+00,  0.3659095E+00,  0.8876046E+00, -0.9440203E+00, -0.1751902E+01,  0.6171705E+00,  0.5040193E+00, -0.6989947E-01, -0.2511728E+00, -0.9940236E+00, -0.3289623E+00,  0.8470401E+00, -0.7966281E-01,  0.7809926E+00,  0.2703108E+00, -0.1990054E-01,  0.8283065E-01, -0.6989947E-01, -0.2511728E+00, -0.3289623E+00,  0.8470401E+00,  0.2703108E+00
  0.4701000E+01, -0.2136704E+03, -0.4685671E+02,  0.1021168E+02,  0.1232514E+01, -0.3370856E+01,  0.1233015E+01,  0.1225274E+01, -0.1326391E+01, -0.1380873E+01,  0.1288329E+01,  0.1813742E+00, -0.2796017E+00, -0.4300339E+00,  0.7625327E+00, -0.2439395E+00, -0.4982515E+00, -0.2556924E-02,  0.1299828E+00,  0.1796774E+00,  0.3965482E+00, -0.1652480E+00, -0.9810666E-01,  0.1203396E+00,  0.7625327E+00, -0.2439395E+00, -0.2556924E-02,  0.1299828E+00, -0.1652480E+00
  0.4851000E+01, -0.1993035E+03, -0.3767675E+02, -0.5261664E+01,  0.6988559E+00, -0.8718976E+00,  0.2614192E+01,  0.1307165E+01,  0.1005803E+01,  0.8786415E+00, -0.1959378E+01,  0.1119414E+01,  0.5931389E+00,  0.3489059E-01,  0.9007303E+00, -0.7968135E-01,  0.2981820E+00, -0.3198145E+00, -0.9094244E-01, -0.8228245E+00, -0.1763959E+00, -0.4125567E+00,  0.1063008E+00, -0.9721681E+00,  0.9007303E+00, -0.7968135E-01, -0.3198145E+00, -0.9094244E-01, -0.4125567E+00
  0.5001000E+01, -0.1851422E+03, -0.3364196E+02, -0.7347666E+01,  0.2759644E+01,  0.2529635E+01, -0.1941978E+01,  0.6250896E+00,  0.6889246E+00,  0.1415562E+01,  0.1230544E+01, -0.1035910E+01, -0.6598347E+00,  0.2146399E+01,  0.5209376E+00,  0.1143958E+00, -0.7596387E+00, -0.2814983E+00, -0.2392866E+00,  0.4139041E-01, -0.5143347E+00, -0.2309891E+00, -0.1322677E+00,  0.4743403E+00,  0.5209376E+00,  0.1143958E+00, -0.2814983E+00, -0.2392866E+00, -0.2309891E+00
  0.5150000E+01, -0.1860212E+03, -0.3745766E+02, -0.7499950E+00, -0.2339273E+00, -0.1262935E+01, -0.1209739E+01, -0.1499095E+01,  0.7589263E+00,  0.1973785E+00, -0.1615589E+01,  0.1945035E+00, -0.2057230E+00, -0.1413719E+00,  0.1069480E+01,  0.2723448E+00,  0.1141746E+01,  0.5767946E+00, -0.5176769E+00, -0.3911226E+00,  0.2589837E+00,  0.3365715E+00,  0.1481163E+00,  0.1107565E+01,  0.1069480E+01,  0.2723448E+00,  0.5767946E+00, -0.5176769E+00,  0.3365715E+00
  0.5300000E+01, -0.1811078E+03, -0.3774269E+02,  0.2409972E+01,  0.1749536E+01, -0.4070056E+00, -0.2428552E+00, -0.7672810E-01, -0.2989748E+00, -0.1468558E+01, -0.7195284E+00, -0.1440844E+01,  0.4353278E+00,  0.6577954E+00,  0.1230254E+01,  0.1144138E+01, -0.7176273E+00, -0.7595204E-01, -0.1511075E+00,  0.5171304E+00, -0.2629927E+00, -0.3586046E+00,  0.4220988E+00,  0.3214902E+00,  0.1230254E+01,  0.1144138E+01, -0.7595204E-01, -0.1511075E+00, -0.3586046E+00
  0.5450000E+01, -0.1746034E+03, -0.3687528E+02,  0.3288880E+01,  0.8271198E+00,  0.1027397E+01,  0.5468116E+00, -0.3269244E+00,  0.6110653E+00,  0.3864471E+00, -0.2397158E+00, -0.1162202E+01,  0.1395979E+01, -0.1224249E+01,  0.5024777E+00,  0.1456409E+01,  0.9799078E+00,  0.5103623E-01,  0.3994524E+00,  0.1160560E+00, -0.2862357E+00, -0.5421009E-01, -0.3178528E+00,  0.2635732E+00,  0.5024777E+00,  0.1456409E+01,  0.5103623E-01,  0.3994524E+00, -0.5421009E-01
  0.5600000E+01, -0.1666684E+03, -0.3627570E+02,  0.4086475E+01, -0.6096272E+00,  0.1143609E+01,  0.9639059E+00, -0.2150259E+01,  0.5754988E+00, -0.1461076E+01, -0.4866006E+00, -0.1059496E+01, -0.1611415E+01,  0.7559696E+00, -0.1457903E+01,  0.1059913E+01, -0.1913859E+00, -0.8306595E+00, -0.4565980E+00, -0.1160559E+01,  0.1979546E+00, -0.3236443E+00, -0.7684118E-01, -0.3760313E+00, -0.1457903E+01,  0.1059913E+01, -0.8306595E+00, -0.4565980E+00, -0.3236443E+00
  0.5750000E+01, -0.1616406E+03, -0.3538568E+02,  0.3970942E+01,  0.4413894E+00,  0.5095213E+01,  0.6870875E+00, -0.1640476E+01,  0.2854609E+01, -0.2105263E+00, -0.2655101E-02,  0.9162731E+00,  0.5212275E+00, -0.4516186E-01,  0.3257621E+00, -0.2009457E+00,  0.4086751E+00, -0.4423227E+00,  0.6579785E+00,  0.3540802E+00,  0.5146860E+00, -0.2298820E+00, -0.1713987E+00, -0.4353728E+00,  0.3257621E+00, -0.2009457E+00, -0.4423227E+00,  0.6579785E+00, -0.2298820E+00
  0.5900000E+01, -0.1627231E+03, -0.3905988E+02,  0.1170772E+02, -0.6501096E+00, -0.1722694E+01,  0.1214107E+01, -0.5223524E+00,  0.1376331E+01, -0.1639637E+00, -0.3849208E+00,  0.1274714E+01,  0.1507870E-01,  0.5846914E+00,  0.6444519E+00, -0.4528813E-01,  0.1238924E+00, -0.7914963E+00, -0.9790439E-01, -0.1440697E+00, -0.5794433E+00, -0.8087498E-01, -0.2338080E+00,  0.3683202E+00,  0.6444519E+00, -0.4528813E-01, -0.7914963E+00, -0.9790439E-01, -0.8087498E-01
  0.6050000E+01, -0.1465152E+03, -0.3200069E+02,  0.2919334E+01,  0.1664504E+01,  0.9311054E+00, -0.2304537E+01, -0.3663288E+00, -0.4041684E+00,  0.1057719E+01,  0.5855446E+00, -0.3703705E+00, -0.1550731E+01, -0.2093039E+01,  0.7994655E+00, -0.1617840E+00, -0.5641214E+00, -0.3569815E+00,  0.1209868E+00, -0.7862947E+00,  0.6179741E+00,  0.3429756E+00,  0.5846715E+00,  0.2507011E-01,  0.7994655E+00, -0.1617840E+00, -0.3569815E+00,  0.1209868E+00,  0.3429756E+00
  0.6200000E+01, -0.1410555E+03, -0.2917896E+02, -0.2130184E+01,  0.2536245E+01, -0.9123908E+00,  0.3751760E+01, -0.8568809E+00, -0.2519794E-01,  0.1362296E+01,  0.2686131E+01,  0.1711996E+01,  0.3899774E-02,  0.1948434E+00,  0.8483353E-01,  0.6347359E+00, -0.1053680E+01,  0.1092761E+00, -0.5903619E+00, -0.3624243E+00,  0.6204112E+00,  0.1797121E+00, -0.3697270E+00,  0.2710009E+00,  0.8483353E-01,  0.6347359E+00,  0.1092761E+00, -0.5903619E+00,  0.1797121E+00
  0.6350000E+01, -0.1317135E+03, -0.2692391E+02, -0.1654866E+01, -0.7727521E+00, -0.1450302E+01, -0.2694987E+01, -0.4479990E+01, -0.1915266E+01, -0.1873832E+01,  0.1650657E+01,  0.2190467E+00,  0.5713264E+00, -0.8931654E-01, -0.3435648E+00,  0.8485814E+00,  0.7186353E+00, -0.1359771E+00, -0.3089585E+00,  0.3563346E+00, -0.2328628E-01, -0.4960302E+00, -0.1071358E+00, -0.2824503E+00, -0.3435648E+00,  0.8485814E+00, -0.1359771E+00, -0.3089585E+00, -0.4960302E+00
  0.6500000E+01, -0.1353124E+03, -0.2838631E+02, -0.1473101E+01,  0.1900986E+01, -0.7997654E+00, -0.8048801E+00, -0.4382157E+01,  0.1518774E+01,  0.1824695E+01, -0.6009055E+00,  0.3117104E+00, -0.1090330E+01,  0.5917257E+00,  0.9592775E-01,  0.2300932E+00, -0.5520948E+00,  0.1096835E+01,  0.6258011E+00,  0.2785657E+00, -0.4372251E+00,  0.5823913E+00,  0.2413757E+00, -0.3636616E+00,  0.9592775E-01,  0.2300932E+00,  0.1096835E+01,  0.6258011E+00,  0.5823913E+00
  0.6650000E+01, -0.1288834E+03, -0.2934970E+02,  0.3605880E+01,  0.3872142E+01, -0.2775839E+01, -0.3244399E+01,  0.1538240E+00, -0.6417342E+00,  0.3483803E+01,  0.8433183E-01,  0.6638446E+00,  0.1675179E+01,  0.6675949E+00, -0.7029726E+00, -0.4363057E+00,  0.4021793E+00, -0.7618552E+00,  0.3412437E+00,  0.1505685E+00,  0.4358659E+00, -0.2777078E+00, -0.9206696E-01,  0.1933829E-01, -0.7029726E+00, -0.4363057E+00, -0.7618552E+00,  0.3412437E+00, -0.2777078E+00
  0.6799000E+01, -0.1241568E+03, -0.2680144E+02,  0.1466467E+01, -0.2996404E+01, -0.4947460E+00,  0.1748506E+01, -0.1536865E+01,  0.1737292E+01, -0.4220450E+00, -0.1413266E+01,  0.1076640E+01,  0.1998892E+00,  0.9892862E+00, -0.4060213E+00, -0.1070562E+00, -0.4332795E+00, -0.1957881E+00, -0.4378585E+00,  0.7476367E+00,  0.6062175E-01,  0.4619780E+00,  0.3503608E+00,  0.1752606E+00, -0.4060213E+00, -0.1070562E+00, -0.1957881E+00, -0.4378585E+00,  0.4619780E+00
  0.6949000E+01, -0.1184471E+03, -0.2715469E+02,  0.7648026E+01, -0.4705027E+01,  0.1524274E+01, -0.2606512E+01,  0.1588107E+01,  0.3303067E+00,  0.1573090E+01, -0.2486005E+00,  0.9125980E+00,  0.3982358E+00, -0.5478499E+00, -0.1290677E+01,  0.6070540E+00, -0.4247784E+00,  0.8933698E+00, -0.1799841E+00, -0.2854573E+00,  0.2562805E+00, -0.6101579E+00,  0.1614357E+00,  0.3403796E+00, -0.1290677E+01,  0.6070540E+00,  0.8933698E+00, -0.1799841E+00, -0.6101579E+00
